epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1465.9,1.47806,1.16794,1.16039,0.80767,0.7629,0.82471,0.46878,1.51092,0.88658,1.17778,0.0070795,0.0070795,0.0070795
61,1490.43,1.4609,1.14866,1.16405,0.79842,0.75681,0.81222,0.45897,1.50371,0.89796,1.17154,0.00703,0.00703,0.00703
62,1514.92,1.45667,1.12654,1.15143,0.80279,0.74149,0.81121,0.465,1.49977,0.87566,1.17259,0.0069805,0.0069805,0.0069805
63,1539.03,1.47376,1.13454,1.1487,0.7994,0.76129,0.81386,0.46878,1.5,0.89028,1.17472,0.006931,0.006931,0.006931
64,1563.43,1.47164,1.12431,1.15312,0.80771,0.75793,0.82229,0.47375,1.47698,0.87942,1.16441,0.0068815,0.0068815,0.0068815
65,1587.86,1.43346,1.10459,1.13857,0.81617,0.7569,0.81771,0.46539,1.49718,0.87439,1.17189,0.006832,0.006832,0.006832
66,1611.94,1.45835,1.13373,1.14197,0.79902,0.76323,0.8202,0.4715,1.47998,0.86322,1.16452,0.0067825,0.0067825,0.0067825
67,1636.37,1.42984,1.10207,1.13466,0.81173,0.76053,0.82163,0.47277,1.47275,0.85987,1.16077,0.006733,0.006733,0.006733
68,1660.88,1.42158,1.07161,1.12563,0.80299,0.75274,0.817,0.47078,1.47959,0.88155,1.16411,0.0066835,0.0066835,0.0066835
69,1685.02,1.45608,1.1103,1.14789,0.83129,0.74572,0.8224,0.47683,1.47347,0.84947,1.1604,0.006634,0.006634,0.006634
70,1709.49,1.42083,1.07817,1.11911,0.81151,0.75465,0.82139,0.47714,1.47316,0.86754,1.16316,0.0065845,0.0065845,0.0065845
71,1734.22,1.40939,1.07421,1.11226,0.80675,0.77031,0.82366,0.47716,1.4885,0.85058,1.16631,0.006535,0.006535,0.006535
72,1758.82,1.42517,1.08761,1.12443,0.79206,0.76836,0.81816,0.47381,1.47156,0.86588,1.16256,0.0064855,0.0064855,0.0064855
73,1783.01,1.43163,1.09166,1.12829,0.79729,0.76546,0.81824,0.47721,1.47005,0.87498,1.1594,0.006436,0.006436,0.006436
74,1807.04,1.40883,1.07558,1.11565,0.81341,0.75735,0.82082,0.48177,1.46477,0.85267,1.15632,0.0063865,0.0063865,0.0063865
75,1830.95,1.42255,1.05723,1.11742,0.81996,0.76777,0.82887,0.482,1.4657,0.83357,1.15848,0.006337,0.006337,0.006337
76,1855.05,1.40281,1.05927,1.12907,0.82077,0.76529,0.83351,0.48576,1.46136,0.83373,1.16023,0.0062875,0.0062875,0.0062875
77,1879.04,1.41394,1.06569,1.12212,0.81519,0.75857,0.82078,0.47641,1.46797,0.86528,1.15737,0.006238,0.006238,0.006238
78,1902.97,1.4059,1.07788,1.12625,0.78878,0.77921,0.824,0.48293,1.4541,0.85122,1.15608,0.0061885,0.0061885,0.0061885
79,1927.08,1.3958,1.06732,1.12633,0.7951,0.78721,0.82942,0.48637,1.46806,0.84485,1.16229,0.006139,0.006139,0.006139
80,1951.33,1.38002,1.04255,1.11297,0.81503,0.76913,0.8296,0.48688,1.45668,0.83303,1.15719,0.0060895,0.0060895,0.0060895
81,1975.55,1.41906,1.08229,1.12994,0.81149,0.78257,0.83747,0.48776,1.46605,0.82477,1.15585,0.00604,0.00604,0.00604
82,1999.71,1.38755,1.01958,1.10874,0.80063,0.78835,0.82658,0.48459,1.45572,0.85254,1.15454,0.0059905,0.0059905,0.0059905
83,2023.67,1.39801,1.03304,1.10908,0.80228,0.79644,0.83166,0.48232,1.48115,0.8286,1.16207,0.005941,0.005941,0.005941
84,2048.17,1.38492,1.02575,1.11664,0.81996,0.77445,0.83371,0.48969,1.44695,0.8369,1.15615,0.0058915,0.0058915,0.0058915
85,2073.27,1.38564,1.03718,1.12057,0.81611,0.78999,0.83622,0.49132,1.44682,0.82159,1.15082,0.005842,0.005842,0.005842
86,2097.53,1.3737,1.0342,1.11986,0.82579,0.76971,0.83952,0.49118,1.44568,0.81295,1.15387,0.0057925,0.0057925,0.0057925
87,2121.87,1.39462,1.03319,1.1122,0.83165,0.78464,0.83806,0.49323,1.44347,0.81125,1.15327,0.005743,0.005743,0.005743
88,2146.17,1.40507,1.05345,1.11858,0.83526,0.78327,0.84339,0.49616,1.44346,0.80483,1.15594,0.0056935,0.0056935,0.0056935
89,2170.64,1.3517,1.0045,1.103,0.82193,0.79353,0.83942,0.49001,1.44701,0.81381,1.14998,0.005644,0.005644,0.005644
90,2194.56,1.37154,1.04759,1.10962,0.82162,0.78468,0.84138,0.49545,1.45034,0.81054,1.15191,0.0055945,0.0055945,0.0055945
91,2218.45,1.35321,1.00079,1.11073,0.81495,0.78886,0.83537,0.49447,1.45215,0.82132,1.15515,0.005545,0.005545,0.005545
92,2242.73,1.35942,1.01324,1.11277,0.81894,0.78934,0.84327,0.49838,1.44854,0.81056,1.15249,0.0054955,0.0054955,0.0054955
93,2266.81,1.37144,1.02414,1.11045,0.83627,0.78281,0.84117,0.49741,1.43595,0.8106,1.14893,0.005446,0.005446,0.005446
94,2291.02,1.35222,1.00802,1.10253,0.808,0.80768,0.84266,0.49382,1.44376,0.80239,1.1511,0.0053965,0.0053965,0.0053965
95,2315.05,1.36567,1.02048,1.10972,0.82773,0.7858,0.83951,0.4963,1.44549,0.80243,1.15138,0.005347,0.005347,0.005347
96,2339.26,1.33803,0.96467,1.10503,0.83433,0.78818,0.84811,0.50244,1.42823,0.78973,1.14948,0.0052975,0.0052975,0.0052975
97,2363.56,1.3668,1.00059,1.11359,0.82664,0.7907,0.84536,0.49758,1.43929,0.79482,1.15226,0.005248,0.005248,0.005248
98,2388.16,1.36995,1.00506,1.10827,0.81637,0.80296,0.84246,0.49797,1.43632,0.79383,1.14575,0.0051985,0.0051985,0.0051985
99,2412.69,1.36099,0.99792,1.11461,0.80754,0.80748,0.84458,0.49652,1.43636,0.80483,1.14734,0.005149,0.005149,0.005149
100,2437.18,1.36087,1.01216,1.11217,0.839,0.77953,0.84845,0.5049,1.43678,0.79666,1.14803,0.0050995,0.0050995,0.0050995
101,2461.65,1.35756,1.00368,1.11877,0.83874,0.77819,0.84478,0.50089,1.43632,0.79777,1.15016,0.00505,0.00505,0.00505
102,2485.64,1.35582,1.00516,1.1018,0.85144,0.77677,0.84594,0.50165,1.43742,0.79878,1.14839,0.0050005,0.0050005,0.0050005
103,2509.85,1.34961,0.97845,1.09673,0.83681,0.78943,0.84766,0.50444,1.42943,0.79288,1.14758,0.004951,0.004951,0.004951
104,2533.89,1.36002,1.01416,1.11437,0.84316,0.77681,0.84814,0.50261,1.43971,0.79801,1.14759,0.0049015,0.0049015,0.0049015
105,2557.98,1.36137,0.98745,1.10597,0.83342,0.79753,0.84569,0.50113,1.43132,0.79684,1.14606,0.004852,0.004852,0.004852
106,2582.19,1.31756,0.94089,1.08732,0.83598,0.79236,0.84529,0.4987,1.43976,0.78834,1.14864,0.0048025,0.0048025,0.0048025
107,2606.21,1.35414,0.99409,1.09992,0.82571,0.79751,0.84322,0.50132,1.42536,0.77951,1.14544,0.004753,0.004753,0.004753
108,2630.51,1.33095,0.9379,1.10184,0.83442,0.79446,0.84539,0.50307,1.42021,0.79823,1.14199,0.0047035,0.0047035,0.0047035
109,2654.35,1.34063,0.98439,1.10121,0.82149,0.8114,0.85357,0.50846,1.41879,0.77507,1.14107,0.004654,0.004654,0.004654
110,2678.39,1.3085,0.94601,1.08851,0.83039,0.79623,0.8514,0.50597,1.43156,0.78353,1.14744,0.0046045,0.0046045,0.0046045
111,2702.63,1.32263,0.93274,1.09692,0.81973,0.80891,0.8485,0.50283,1.42602,0.78935,1.14712,0.004555,0.004555,0.004555
112,2726.95,1.33077,0.95082,1.09313,0.81743,0.79956,0.85116,0.50831,1.41705,0.79036,1.14263,0.0045055,0.0045055,0.0045055
113,2750.97,1.31418,0.93558,1.08851,0.83998,0.78304,0.84694,0.50302,1.42633,0.78941,1.1465,0.004456,0.004456,0.004456
114,2775.21,1.33322,0.96877,1.092,0.83151,0.80277,0.85733,0.51257,1.41891,0.77203,1.14285,0.0044065,0.0044065,0.0044065
115,2799.54,1.32817,0.96342,1.09192,0.82516,0.79666,0.8569,0.50748,1.41869,0.78265,1.1433,0.004357,0.004357,0.004357
116,2823.63,1.31701,0.9421,1.07965,0.81146,0.81151,0.84805,0.50148,1.42251,0.78776,1.14556,0.0043075,0.0043075,0.0043075
117,2848.06,1.32751,0.96319,1.09008,0.82676,0.80684,0.85569,0.50919,1.42411,0.77047,1.14336,0.004258,0.004258,0.004258
118,2872.64,1.3095,0.93693,1.08654,0.81953,0.81346,0.8553,0.50998,1.41553,0.77542,1.14103,0.0042085,0.0042085,0.0042085
119,2896.6,1.34019,0.96946,1.09454,0.83138,0.8064,0.85756,0.51117,1.41803,0.77175,1.1426,0.004159,0.004159,0.004159
120,2921.03,1.30635,0.93858,1.08018,0.84217,0.80042,0.85847,0.50826,1.42363,0.77149,1.14483,0.0041095,0.0041095,0.0041095
121,2945.34,1.31212,0.93847,1.09041,0.81014,0.82183,0.85122,0.50594,1.42173,0.77824,1.14195,0.00406,0.00406,0.00406
122,2969.32,1.32962,0.9375,1.08613,0.83677,0.79446,0.85486,0.51055,1.40836,0.76885,1.13935,0.0040105,0.0040105,0.0040105
123,2993.13,1.31988,0.93624,1.0876,0.82157,0.80721,0.85809,0.51215,1.41573,0.7726,1.14071,0.003961,0.003961,0.003961
124,3017.21,1.31604,0.94128,1.09298,0.82816,0.80382,0.85412,0.51157,1.41389,0.77037,1.14178,0.0039115,0.0039115,0.0039115
125,3041.31,1.3072,0.92041,1.0881,0.84176,0.8005,0.85636,0.51113,1.40947,0.76382,1.13605,0.003862,0.003862,0.003862
126,3065.4,1.32178,0.94462,1.09047,0.82959,0.8112,0.86066,0.51864,1.40371,0.76399,1.13711,0.0038125,0.0038125,0.0038125
127,3089.68,1.3055,0.92494,1.08646,0.84177,0.8011,0.85924,0.51714,1.40766,0.75769,1.14019,0.003763,0.003763,0.003763
128,3113.67,1.30874,0.92791,1.08125,0.83865,0.80236,0.85755,0.51213,1.41442,0.76089,1.14175,0.0037135,0.0037135,0.0037135
129,3137.63,1.31562,0.94388,1.09243,0.84097,0.79703,0.85502,0.51164,1.40656,0.76882,1.13766,0.003664,0.003664,0.003664
130,3161.9,1.326,0.96422,1.10067,0.84012,0.78813,0.85203,0.50993,1.41053,0.76831,1.13968,0.0036145,0.0036145,0.0036145
131,3186.21,1.29426,0.90932,1.07557,0.83293,0.79494,0.854,0.51532,1.415,0.76653,1.14349,0.003565,0.003565,0.003565
132,3210.28,1.31145,0.94364,1.08592,0.84532,0.79293,0.85765,0.51514,1.39971,0.75401,1.13636,0.0035155,0.0035155,0.0035155
133,3233.99,1.28961,0.90496,1.07471,0.84741,0.79109,0.85935,0.51571,1.40717,0.75175,1.13958,0.003466,0.003466,0.003466
134,3257.96,1.30633,0.93452,1.08447,0.84525,0.80112,0.85696,0.51469,1.40591,0.75724,1.13959,0.0034165,0.0034165,0.0034165
135,3282.31,1.3107,0.95003,1.08627,0.84448,0.79262,0.8579,0.51437,1.40982,0.7595,1.14213,0.003367,0.003367,0.003367
136,3306.37,1.27335,0.88712,1.07554,0.82694,0.82267,0.85815,0.5154,1.41297,0.75333,1.14311,0.0033175,0.0033175,0.0033175
137,3330.63,1.28221,0.89591,1.07543,0.82701,0.81311,0.85822,0.51405,1.41354,0.75008,1.14125,0.003268,0.003268,0.003268
138,3354.55,1.31025,0.92687,1.08793,0.83053,0.80634,0.85685,0.51332,1.41057,0.75248,1.14177,0.0032185,0.0032185,0.0032185
139,3378.7,1.30713,0.89943,1.0787,0.83369,0.80706,0.86039,0.52021,1.39818,0.74668,1.13663,0.003169,0.003169,0.003169
140,3402.86,1.29141,0.90747,1.07517,0.84395,0.80014,0.86008,0.51678,1.40738,0.75499,1.13995,0.0031195,0.0031195,0.0031195
141,3426.61,1.29831,0.90478,1.08371,0.84426,0.80638,0.8626,0.51911,1.40245,0.74612,1.13705,0.00307,0.00307,0.00307
142,3450.53,1.28557,0.90726,1.07904,0.84221,0.80708,0.86037,0.5165,1.39946,0.74858,1.13689,0.0030205,0.0030205,0.0030205
143,3474.88,1.26671,0.87229,1.06676,0.84006,0.81386,0.86012,0.51555,1.40406,0.74548,1.13699,0.002971,0.002971,0.002971
144,3498.98,1.30123,0.90218,1.0799,0.84236,0.80685,0.86252,0.51797,1.40789,0.74583,1.1398,0.0029215,0.0029215,0.0029215
145,3522.95,1.29052,0.90809,1.06678,0.85255,0.80245,0.86342,0.51914,1.4035,0.74112,1.13866,0.002872,0.002872,0.002872
146,3547.2,1.28214,0.90343,1.07535,0.83975,0.80757,0.86231,0.51841,1.40186,0.74466,1.13894,0.0028225,0.0028225,0.0028225
147,3571.53,1.30742,0.90108,1.08201,0.85291,0.8029,0.86288,0.51849,1.40051,0.73946,1.1364,0.002773,0.002773,0.002773
148,3595.49,1.25839,0.87067,1.07314,0.85459,0.79811,0.8646,0.52189,1.39527,0.74356,1.13472,0.0027235,0.0027235,0.0027235
149,3619.6,1.26445,0.88313,1.06659,0.85809,0.79356,0.86694,0.522,1.39776,0.73709,1.13583,0.002674,0.002674,0.002674
150,3643.66,1.28612,0.89189,1.0823,0.85562,0.80232,0.86743,0.52465,1.39682,0.73625,1.13656,0.0026245,0.0026245,0.0026245
151,3667.59,1.2591,0.87714,1.06514,0.85132,0.81054,0.86891,0.52343,1.39695,0.73381,1.1361,0.002575,0.002575,0.002575
152,3691.36,1.251,0.85235,1.06433,0.84285,0.81293,0.86893,0.52282,1.3964,0.73327,1.13625,0.0025255,0.0025255,0.0025255
153,3715.43,1.27764,0.88188,1.08212,0.84299,0.81067,0.87111,0.52136,1.39855,0.73228,1.13672,0.002476,0.002476,0.002476
154,3739.48,1.25682,0.87661,1.06074,0.86452,0.78895,0.86904,0.52153,1.40323,0.73138,1.13712,0.0024265,0.0024265,0.0024265
155,3763.11,1.2553,0.89059,1.06494,0.82801,0.8214,0.86688,0.52214,1.3985,0.73481,1.13688,0.002377,0.002377,0.002377
156,3787.13,1.26792,0.87839,1.07692,0.83858,0.81024,0.86876,0.52325,1.40015,0.73284,1.13603,0.0023275,0.0023275,0.0023275
157,3811.4,1.26271,0.8502,1.07071,0.83674,0.81114,0.86682,0.52309,1.39595,0.73093,1.13415,0.002278,0.002278,0.002278
158,3835.48,1.25846,0.85889,1.06848,0.84862,0.80497,0.86676,0.52268,1.39702,0.73105,1.13232,0.0022285,0.0022285,0.0022285
159,3859.18,1.26481,0.87759,1.07426,0.8579,0.80006,0.86989,0.52484,1.3973,0.73121,1.13339,0.002179,0.002179,0.002179
160,3883.19,1.25577,0.87428,1.06606,0.84135,0.8145,0.86773,0.52476,1.39699,0.7304,1.13565,0.0021295,0.0021295,0.0021295
161,3907.3,1.22456,0.83291,1.04872,0.85122,0.80537,0.86957,0.52227,1.39717,0.73092,1.13588,0.00208,0.00208,0.00208
162,3931.32,1.26836,0.86381,1.06742,0.84725,0.80621,0.86685,0.52385,1.39201,0.7342,1.13499,0.0020305,0.0020305,0.0020305
163,3955.46,1.24956,0.85569,1.06514,0.83758,0.8145,0.86852,0.52421,1.39583,0.73383,1.13649,0.001981,0.001981,0.001981
164,3979.69,1.25277,0.84643,1.06405,0.84106,0.81155,0.86817,0.52443,1.39258,0.73238,1.13533,0.0019315,0.0019315,0.0019315
165,4003.96,1.25981,0.85854,1.06493,0.84461,0.80254,0.86685,0.525,1.39364,0.73384,1.13563,0.001882,0.001882,0.001882
166,4028.48,1.27207,0.86468,1.07363,0.84213,0.80234,0.86805,0.52483,1.40041,0.7371,1.13796,0.0018325,0.0018325,0.0018325
167,4052.68,1.22719,0.83772,1.06261,0.84968,0.79713,0.86974,0.52513,1.39993,0.73771,1.13691,0.001783,0.001783,0.001783
168,4076.44,1.22507,0.83795,1.058,0.85585,0.79593,0.87006,0.52705,1.39601,0.73345,1.13615,0.0017335,0.0017335,0.0017335
169,4100.82,1.2309,0.8459,1.05666,0.85075,0.80446,0.87117,0.5269,1.39609,0.73193,1.13604,0.001684,0.001684,0.001684
170,4125.02,1.23602,0.8418,1.05029,0.83618,0.81537,0.86974,0.52634,1.39176,0.72883,1.13497,0.0016345,0.0016345,0.0016345
171,4149.33,1.24624,0.85421,1.06404,0.84698,0.80423,0.87012,0.52548,1.3943,0.72919,1.1351,0.001585,0.001585,0.001585
172,4173.54,1.27361,0.86281,1.06274,0.84318,0.80567,0.86716,0.52412,1.39537,0.7326,1.13595,0.0015355,0.0015355,0.0015355
173,4197.69,1.23135,0.82859,1.05665,0.8434,0.80959,0.87234,0.52753,1.39512,0.7288,1.13646,0.001486,0.001486,0.001486
174,4221.56,1.24274,0.8425,1.0583,0.84499,0.81066,0.87147,0.5299,1.3887,0.72424,1.13441,0.0014365,0.0014365,0.0014365
175,4245.9,1.24655,0.83629,1.07957,0.84995,0.81113,0.8708,0.5277,1.39111,0.72472,1.13496,0.001387,0.001387,0.001387
176,4269.92,1.25075,0.84106,1.06989,0.8515,0.80735,0.86931,0.52861,1.38829,0.72103,1.13338,0.0013375,0.0013375,0.0013375
177,4294.33,1.25434,0.8579,1.07223,0.85322,0.81144,0.87224,0.529,1.38847,0.72262,1.13305,0.001288,0.001288,0.001288
178,4318.63,1.219,0.81885,1.04972,0.8428,0.81607,0.87057,0.52827,1.38841,0.72366,1.13337,0.0012385,0.0012385,0.0012385
179,4342.86,1.23533,0.84421,1.06296,0.84931,0.81126,0.87132,0.53047,1.3867,0.72243,1.13236,0.001189,0.001189,0.001189
180,4366.88,1.21938,0.81076,1.05475,0.84681,0.81024,0.87156,0.52977,1.38338,0.72305,1.13093,0.0011395,0.0011395,0.0011395
181,4391.3,1.23245,0.82817,1.05384,0.84979,0.80809,0.8722,0.52941,1.38324,0.72154,1.13106,0.00109,0.00109,0.00109
182,4415.28,1.2249,0.84408,1.06223,0.85846,0.80154,0.87282,0.52897,1.38343,0.72234,1.13129,0.0010405,0.0010405,0.0010405
183,4439.48,1.21785,0.81856,1.0497,0.85819,0.80106,0.87161,0.52897,1.38576,0.72373,1.13276,0.000991,0.000991,0.000991
184,4463.73,1.23117,0.83149,1.05858,0.85476,0.8053,0.87108,0.52888,1.38561,0.72585,1.13274,0.0009415,0.0009415,0.0009415
185,4487.46,1.20118,0.81963,1.04734,0.85705,0.80178,0.86954,0.52901,1.38354,0.72535,1.13113,0.000892,0.000892,0.000892
186,4511.74,1.21922,0.83742,1.06482,0.85478,0.80518,0.86981,0.53017,1.38148,0.72614,1.13089,0.0008425,0.0008425,0.0008425
187,4536.12,1.22479,0.82108,1.05315,0.85309,0.80968,0.87015,0.52862,1.38084,0.72406,1.13103,0.000793,0.000793,0.000793
188,4560.16,1.24404,0.84324,1.05404,0.85323,0.81187,0.8695,0.53043,1.38179,0.72517,1.13193,0.0007435,0.0007435,0.0007435
